mcs_down,mcs_down_var,mcs_up,mcs_up_var,rb_down_var,rb_up_var,rnti_count,rb_down,rb_up,down,up
2.5736174991673955,45.616769026858385,13.38275457270852,71.07038424980074,1.9610252385127543e-08,1.0836817937387448e-08,4495.0,0.0136098333333333,0.0083425,38490328.0,18729576.0
2.104966366331693,38.916537842287696,14.779940462948252,75.95749434312711,1.6442112530355342e-08,1.0614907294738671e-08,4277.0,0.0122779166666666,0.0070403333333333,28093304.0,19340160.0
2.4524632952200185,45.05580517589193,14.624951032333064,72.15300928384688,1.7613086831581165e-08,9.1097025084747e-09,4729.0,0.0131599166666666,0.0090012499999999,32971216.0,20630232.0
2.0720765241329024,37.96593339897204,13.979429974201016,71.98054873629789,1.6684796461198327e-08,5.813802421622988e-09,3924.0,0.01228175,0.00602775,28745776.0,13323504.0
2.2413371377131015,40.99095565762719,13.314126928177616,77.08586742127967,1.7217069945378945e-08,7.246522271103824e-09,4099.0,0.012741,0.006706,30887688.0,13812144.0
3.1613581786762257,52.80989873272744,14.260300374881655,83.33474950792582,2.310002320656568e-08,6.0615408766857374e-09,5189.0,0.0163954166666666,0.0099044166666666,52075728.0,19856280.0
3.115686019982682,52.233421180066344,13.535627046728203,90.31290742574566,2.1319789609940905e-08,6.053763525775272e-09,5192.0,0.01593025,0.0085374166666666,49681448.0,17988064.0
2.6070682037857567,46.5709045322938,12.249643760517356,81.83959102246867,1.9119754082889787e-08,1.085459223587712e-08,4390.0,0.0135325,0.00939275,35432000.0,16758200.0
2.8301924766334015,48.98476020670788,11.2119876929362,69.31802651622631,1.9731688319934526e-08,1.068668444833014e-08,4761.0,0.0142394999999999,0.0234715833333333,41692864.0,28719880.0
2.6450662481138796,45.74530238865821,12.40014732010058,82.37237181683464,1.9748157344906796e-08,1.218759694372602e-08,4543.0,0.0141710833333333,0.0103189166666666,38940224.0,19981072.0
2.3415357858388735,42.39933884849347,13.822147892451037,82.9461762265054,1.791600847851718e-08,9.161012028205649e-09,4109.0,0.01309775,0.0078175833333333,33615584.0,15258632.0
2.093752090550036,38.45137987330632,13.91811509149195,92.16141424194244,1.7664104141683557e-08,8.279439960505197e-09,3697.0,0.0125431666666666,0.0058348333333333,30095248.0,11842144.0
2.7600671421523804,47.34154405800958,12.85918539819234,77.0129181455576,1.9630812699471865e-08,2.1639628599167732e-08,4389.0,0.0142435,0.01390375,41909400.0,24949992.0
2.525929568775859,44.54525620599816,14.152875782696489,78.82881922814326,1.8958229330172073e-08,2.760169592657039e-08,3877.0,0.01329475,0.0098553333333333,37115000.0,23407400.0
2.342906567016384,42.333322724298405,14.3956678999591,78.31629276390319,1.818920707586197e-08,8.969164273499411e-09,3756.0,0.0126239166666666,0.0054291666666666,32026096.0,11862160.0
2.303475381011986,42.00780971551014,13.876046973100529,82.78269685088858,1.7479233443852486e-08,8.328399860137963e-09,3653.0,0.0125137499999999,0.0053545833333333,30538400.0,17323776.0
2.6694739631130657,47.15332457487945,14.175546749815942,70.92993909013043,1.9766713388992495e-08,1.2247548210272152e-08,3920.0,0.0133738333333333,0.0124080833333333,36111392.0,28265840.0
3.3442894824391853,56.59802369661714,14.569554879608551,75.14914279434272,2.2081744954720544e-08,1.338700141799755e-08,5023.0,0.0160454166666666,0.0109785,50931896.0,23589160.0
3.106366434138736,53.55760538298439,13.247179517518472,70.56172485724932,2.17360238645029e-08,7.459803204658655e-09,4426.0,0.0148291666666666,0.0071693333333333,45058712.0,13428656.0
2.751932503713747,47.272940620205326,12.524276435213356,87.50291958844231,1.9849602305152567e-08,9.895117676458861e-09,4475.0,0.0148561666666666,0.0082689166666666,43975176.0,21284944.0
3.0231633456058633,52.88582606475807,12.354390220952748,82.65941430453177,2.1274506619272423e-08,6.8358353425998044e-09,4480.0,0.0144202499999999,0.01187025,43069104.0,17339064.0
2.6617650875592695,46.08115143010456,13.1660084643454,80.38629130518274,1.9156490722223936e-08,9.641467085151076e-09,4456.0,0.0145086666666666,0.0079189166666666,42030944.0,15520616.0
3.14401471727736,54.47578409197463,12.14673311883296,76.75646050347115,2.1614778271598564e-08,1.4152649197508755e-08,4803.0,0.0151889166666666,0.0162095833333333,46704096.0,26343312.0
3.3739217566070456,57.30608438700219,13.397050337255104,79.62422846775982,2.2400048610271672e-08,8.035125983707092e-09,4955.0,0.015568,0.0085913333333333,48836640.0,17309328.0
2.374882688998837,44.0596131902388,14.074979135923662,81.19011912044955,1.7868567282790748e-08,8.661559307860932e-09,3761.0,0.0131175833333333,0.0060680833333333,32389416.0,12922824.0
2.231611131504657,40.14228629966366,10.969112346584488,79.53673801266753,1.7908806124291215e-08,7.884749513910938e-09,3591.0,0.0128598333333333,0.0061138333333333,31835608.0,10134224.0
2.7549561845555113,47.54174468326983,11.390484760689704,75.31390975411493,1.9613945180059652e-08,1.4860781756546781e-08,4149.0,0.01452675,0.01357775,41572768.0,28763800.0
2.009444384606064,36.771935617360874,12.582363186302253,82.38445866510777,1.6792697141738013e-08,2.8142179176518992e-08,3212.0,0.01202025,0.0123198333333333,27190240.0,47302768.0
2.9414385554073994,50.85327226142453,13.024218907100623,79.6815931208853,2.118774189477572e-08,1.5672884942113018e-08,4109.0,0.01422675,0.0089064166666666,42840152.0,27544456.0
2.0407459729514312,38.554505391845616,11.284257104699549,82.99018940479361,1.7192357690543697e-08,8.451956956913942e-09,3240.0,0.0120550833333333,0.0060415,27557184.0,10602448.0
2.1824093115697663,39.18963106061856,11.953738354991254,82.39718564433922,1.73580794668179e-08,1.2587244332918697e-08,3478.0,0.01265625,0.0069625,30277216.0,12259768.0
2.7168253063465744,47.41841448489267,11.222860362965314,69.89649320706354,1.92003528649072e-08,1.1671961060772846e-08,4297.0,0.0144295833333333,0.008936,41556000.0,15493952.0
3.5319817177044173,58.91204035555879,8.808126808615091,60.40242791428885,2.29821071099187e-08,9.211841793132168e-09,5220.0,0.0170148333333333,0.039174,56660480.0,43387576.0
3.0413804786674055,53.07128497130957,10.020713616892122,62.122483882341,2.12999647068496e-08,8.325854085237411e-09,4529.0,0.0150496666666666,0.01285875,45789776.0,20410800.0
3.51585897299735,60.074277116229744,10.417199306835895,64.00606250275426,2.3124566082100658e-08,5.6156979335542665e-09,4817.0,0.0161723333333333,0.0154809166666666,52965328.0,21184048.0
3.5519254676774965,59.13223977935653,8.491554555322615,74.15271939770973,2.342476534535131e-08,5.517857095383224e-09,5178.0,0.01709525,0.0163300833333333,56137288.0,18876800.0
3.1782103722350143,53.82174537132848,9.047736129752934,74.73004081039794,2.1375395364539298e-08,6.9089120973396045e-09,4732.0,0.016134,0.01471725,50481624.0,17358656.0
2.4393362571017176,44.19359958384254,10.89041538945298,69.62287055676151,1.8633737094285592e-08,6.543138110256738e-09,3847.0,0.01340525,0.0091564166666666,34590824.0,13721096.0
3.0084715442365533,52.34583267041661,12.334985689984274,80.61627558822514,2.024918629533195e-08,6.200654943540285e-09,4465.0,0.0146345833333333,0.0114954166666666,43201112.0,18550880.0
3.747730746846841,61.27859955930322,13.516623888111608,76.67104455328686,2.4229023525237003e-08,7.766394589079073e-09,5719.0,0.0179531666666666,0.0091025,62240840.0,22583904.0
3.1714921248734353,52.663097232054234,12.59361678717796,69.78770928250054,2.1680894348434692e-08,6.494700506919443e-09,5008.0,0.0166740833333333,0.0086711666666666,54482824.0,22357000.0
3.633189943009251,60.09824066246986,12.267314684518094,71.11316894038052,2.2374743158034667e-08,9.695645682645632e-09,5588.0,0.01742675,0.01207125,58993520.0,23142368.0
4.9953793463306315,77.30566246418604,13.649779925261916,72.14858988061275,2.89916508623373e-08,9.901040092406608e-09,7823.0,0.0230586666666666,0.0158859166666666,90782152.0,37991080.0
4.4306441624297745,69.82336366996837,13.252220754327842,81.79270925555812,2.7730897855022482e-08,1.4137275965621158e-08,7211.0,0.0211735,0.01579475,79444752.0,42995000.0
2.696017746767765,47.54273397911193,12.548600536303894,80.74065048841825,2.0095401079412496e-08,7.706014746968749e-09,4294.0,0.0141895833333333,0.0064578333333333,40442672.0,12645056.0
3.085585215535344,52.33696260317952,13.418290552524487,81.08720186466886,2.1639782011854693e-08,9.044052490452188e-09,4835.0,0.0160925,0.0065600833333333,49688984.0,14261056.0
3.017844428792857,52.99548150690983,10.881377044348984,71.46246271914575,2.1406974867645695e-08,1.5555223804270533e-08,4504.0,0.0146696666666666,0.016223,43685400.0,28582904.0
2.2032278139080503,40.02988981144044,11.37362265659379,82.41200111409806,1.7974493668333603e-08,1.1109218260645424e-08,3365.0,0.0127415,0.00648775,30929520.0,11648008.0
2.395314563997617,43.25853484629463,11.67601011979426,80.1185344608387,1.8160252461274284e-08,9.4830724082477e-09,3735.0,0.0131088333333333,0.007119,34114544.0,12326160.0
2.528295359311923,46.45905599528833,10.2553032278174,76.34701462377375,1.8631800227999584e-08,2.7369842224217012e-08,3847.0,0.01336775,0.0290645,34872328.0,47694264.0
3.220394393792913,55.76141235723153,10.14434188681093,73.5344420410104,2.158843051513029e-08,1.2181882811759529e-08,4784.0,0.0154546666666666,0.0165498333333333,46652600.0,24708288.0
2.3715746448338826,42.90137335117546,9.679390467072071,72.1136447045557,1.8245460872588825e-08,1.2879045552537186e-08,3798.0,0.0132079166666666,0.0134861666666666,33311912.0,17839856.0
2.4979304038134686,45.07239535411232,10.865580873717544,86.73611386580656,1.890054391041732e-08,1.1743475675254664e-08,3736.0,0.0130494166666666,0.0101880833333333,33724480.0,16122976.0
3.7852738706238305,61.1474327021241,10.841765484971663,79.6303725966488,2.449873003576039e-08,1.0085478760368749e-08,5721.0,0.0187138333333333,0.0153383333333333,66085472.0,24646184.0
2.567003822827886,46.29058650529603,10.01923619505307,70.37380534400602,1.9241736555938567e-08,1.500417952805089e-08,3786.0,0.0134068333333333,0.0109824166666666,35940816.0,14608800.0
3.557749248664717,60.47958886107948,9.54563911314158,77.92127158645434,2.329786294324138e-08,1.1017125834112253e-08,4949.0,0.01609275,0.0203315833333333,52487424.0,26023408.0
2.639502895059083,46.46173193519939,10.057857654910144,76.13676940754986,1.9375032644319057e-08,1.1381519964353636e-08,3853.0,0.0135107499999999,0.0095588333333333,36601056.0,15165600.0
3.327590254286874,57.8008908184416,8.568016455546832,56.046335755315006,2.27115675516456e-08,8.795700076994713e-09,4714.0,0.0157075,0.0266898333333333,48884480.0,31218824.0
2.83426966654464,51.06759657920514,8.381670587306024,67.9366264966544,2.0181637622113723e-08,6.285028179924978e-09,4250.0,0.0144096666666666,0.0203364999999999,40923872.0,22915328.0
2.7059347128182556,47.11530934685507,7.743754203432126,61.42139889084588,1.9897453226689474e-08,5.730940583143221e-09,4154.0,0.01457575,0.01967225,41115488.0,21502608.0
3.133168982338159,55.143494892499184,9.624923770740033,65.35738711363292,2.14338951096214e-08,6.870525130713666e-09,4888.0,0.0154011666666666,0.02284325,45141104.0,26292952.0
3.303392753443681,55.69192502382308,12.262901419100762,72.87931973172073,2.226704981628786e-08,1.3233758101971436e-08,5230.0,0.0165320833333333,0.015013,52638128.0,26852744.0
3.8448902521442503,63.4921743728689,9.83241554847796,79.36412447027578,2.5086053317258153e-08,1.1110998667231808e-08,5532.0,0.0175568333333333,0.0242396666666666,60468744.0,28953832.0
4.478909691137967,71.44776136314015,8.384793281147195,69.85444347335672,2.6885657711251385e-08,7.625701793025082e-09,6584.0,0.02063575,0.0300414166666666,76300416.0,36934152.0
3.730675080349617,60.35829590302464,11.787343712151426,82.49721697683746,2.3340735268638708e-08,8.748799538411839e-09,5750.0,0.0178961666666666,0.0159820833333333,60385032.0,25985752.0
2.5587633528598728,46.20400159269754,12.825531837869772,75.20803258791938,1.9421481690651193e-08,1.17474134853305e-08,3925.0,0.0136999166666666,0.006704,38309712.0,17310432.0
2.64500264927821,47.261915154276174,12.998025926112405,74.11838667049771,1.990361436853894e-08,9.705946371653193e-09,3939.0,0.0137389166666666,0.006609,36974160.0,13410488.0
2.7245393197658165,49.20723345867719,11.654033630070955,88.11182837559353,1.9479216816080783e-08,1.3310771391579433e-08,3992.0,0.01380375,0.0079615833333333,38349304.0,15368816.0
2.690070443810538,48.10628729822473,10.37721779449801,82.72329500936443,1.9448064832281753e-08,1.0851573425364724e-08,4179.0,0.014166,0.0109824166666666,39209008.0,17097984.0
3.409312733138987,58.25586417787026,8.137030825446157,100.30486517526772,2.336821207529293e-08,3.0432218445304054e-09,4985.0,0.0168691666666666,0.0184621666666666,53893344.0,17107664.0
3.05519923523689,54.39585056147261,8.583075965331624,85.26697970589453,2.1238160229961672e-08,2.690430334126721e-09,4340.0,0.0147825,0.012478,42858864.0,12914872.0
2.969030698164488,51.98701838628723,10.880930467957793,82.96105122039839,2.052987924684243e-08,8.730798632641426e-09,4109.0,0.01453925,0.015293,41812744.0,25730648.0
2.4382607408792967,44.37209681766737,12.650741298131264,86.12749026333753,1.8973676072401763e-08,6.683000867028949e-09,3627.0,0.0131776666666666,0.0046850833333333,33315032.0,9826448.0
3.065691961159136,51.8190095317056,12.064195694552346,82.44077821757986,2.0811297879966064e-08,6.148353705201684e-09,4566.0,0.0154014166666666,0.00770025,47983888.0,12549232.0
2.5951682711081574,45.79066393221161,12.642426267407265,84.26461778888225,1.9103024662090857e-08,6.288279686955758e-09,3841.0,0.0136538333333333,0.0064733333333333,37770128.0,9755328.0
2.272452379207258,41.11749120858378,10.466223012430529,85.41512738524442,1.7720488683458142e-08,6.833561801508083e-09,3432.0,0.0125773333333333,0.0078035,30917560.0,10102264.0
2.75327028098599,49.69599570537771,11.679811580170544,96.13263964921308,1.9872993281365055e-08,4.543751860498966e-09,4144.0,0.0140044166666666,0.0077572499999999,38155120.0,10082384.0
3.0421426828127944,53.151415607891856,10.22408145403827,76.55333539733192,2.114626824275281e-08,6.6461461761336505e-09,4544.0,0.0151905833333333,0.0119548333333333,45480392.0,17980536.0
3.72336218109838,62.63156037074607,9.18359581730382,87.26263205053333,2.4432036544525323e-08,4.329263087932645e-09,5259.0,0.0169510833333333,0.0196205,57894520.0,20446544.0
3.674199583284257,61.513505057204625,8.332021846979993,84.96229640450389,2.3982136301600023e-08,2.2587119469647655e-09,5395.0,0.0177585,0.0160284166666666,59557488.0,13429000.0
2.8939343251869754,51.65434411514196,9.7590679764624,79.02043242938846,2.0730637686495788e-08,8.653878783227817e-09,4319.0,0.01429225,0.0177669166666666,40797504.0,22838552.0
3.405544797211418,58.574936451035896,10.011324701638468,78.13713900795044,2.2111550047908212e-08,1.847417113193036e-08,5176.0,0.0160805833333333,0.0247589166666666,50390400.0,41935664.0
3.557758444975887,62.066717677865064,11.537613866167154,74.64427139401572,2.41230736056886e-08,2.5884712935449142e-08,5200.0,0.0163225,0.0247691666666666,52843072.0,64423400.0
3.0248312257915,52.52887411892237,12.993800621739911,74.00526125270997,2.1378265191218856e-08,2.680468219885563e-08,4686.0,0.0147236666666666,0.0160928333333333,42979136.0,50533824.0
3.556549538035395,58.4936896706081,13.885436595076404,77.74784698952337,2.309797894944983e-08,1.234060983855579e-08,5393.0,0.0172391666666666,0.0125880833333333,57015952.0,26071184.0
2.4389661443132713,43.99679645798205,13.689004773651655,89.3286202850016,1.8288883861541832e-08,7.55499362192766e-09,3701.0,0.0133351666666666,0.0137314166666666,35379448.0,26542224.0
3.436951684763024,57.984117268169946,15.290220976083068,102.2359580301738,2.3423269788850605e-08,1.3670634245110718e-08,4783.0,0.0160148333333333,0.0130490833333333,50907720.0,24301120.0
3.5017467208539457,60.41494135541888,15.39127483728394,106.54417611508744,2.3694382826458672e-08,3.00089865427042e-08,4704.0,0.0159145833333333,0.0194863333333333,49775096.0,33092120.0
4.391297075760181,71.3132318033781,8.491255310369036,86.87951954609541,2.7215897071904118e-08,5.658859848518158e-09,5973.0,0.01902775,0.0328315,68935040.0,37012920.0
5.217739156057001,79.89031644642618,8.909661726344805,81.0644477419926,2.9712868172102282e-08,6.530545596328622e-09,7277.0,0.0224189166666666,0.02846,89660720.0,34548960.0
5.230429105177336,79.77616808482475,9.669765891880465,90.6897610920758,3.025276338827541e-08,7.399198495526941e-09,7798.0,0.0241876666666666,0.0323865833333333,98756576.0,40711424.0
5.877608665429126,84.67289442248092,7.456573886165473,69.09599744317607,3.2497479382746733e-08,7.518859945546192e-09,9071.0,0.0279886666666666,0.0438018333333333,119942952.0,53467208.0
